brand,model,engine_size,fuel_type,year,mileage_km,price_usd,age,price_per_1k_km,mileage_bucket_label,mileage_bucket_order,age_bucket_label,age_bucket_order,overprice_threshold,is_overpriced
Ford,Mondeo,2.0,Petrol,1993,99086,4243,32,42.82138748158166,50-100k,3,10y+,4,43916.0,False
VW,Passat,1.6,Diesel,2002,148105,5250,23,35.447824178792075,>100k,4,10y+,4,43699.5,False
VW,Passat,1.8,Diesel,1986,221191,1020,39,4.611399197978218,>100k,4,10y+,4,43699.5,False
Ford,Fiesta,1.4,Petrol,2010,72339,9260,15,128.00840487150776,50-100k,3,10y+,4,24653.0,False
Toyota,RAV4,2.4,Petrol,1986,310315,569,39,1.8336206757649485,>100k,4,10y+,4,66286.875,False
VW,Polo,1.4,Petrol,2019,28660,22735,6,793.2658757850663,20-50k,2,6-10y,3,26969.875,False
BMW,Z4,2.4,Petrol,1997,102694,6583,28,64.1030634701151,>100k,4,10y+,4,53698.375,False
VW,Polo,1.4,Petrol,1991,184375,1119,34,6.069152542372882,>100k,4,10y+,4,26969.875,False
Toyota,Yaris,1.4,Petrol,1990,153233,1537,35,10.03047646394706,>100k,4,10y+,4,31920.5,False
VW,Polo,1.4,Petrol,2003,84434,5485,22,64.96198213989625,50-100k,3,10y+,4,26969.875,False
Ford,Mondeo,1.6,Diesel,2013,37131,22797,12,613.9613799789933,20-50k,2,10y+,4,43916.0,False
Toyota,Prius,1.0,Hybrid,1994,113056,3635,31,32.15220775544863,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.0,Hybrid,2020,18955,63439,5,3346.8214191506204,<20k,1,3-5y,2,66286.875,False
Toyota,RAV4,1.8,Hybrid,1999,108175,8299,26,76.71828056390109,>100k,4,10y+,4,66286.875,False
VW,Passat,1.8,Diesel,2007,100738,11220,18,111.37803013758463,>100k,4,10y+,4,43699.5,False
BMW,X3,3.0,Diesel,1994,186001,3394,31,18.247213724657392,>100k,4,10y+,4,59511.625,False
Ford,Focus,2.0,Petrol,2001,101478,7173,24,70.68527168450305,>100k,4,10y+,4,40657.0,False
Toyota,Prius,1.8,Hybrid,2016,15553,39950,9,2568.636275959622,<20k,1,6-10y,3,49265.75,False
Toyota,Yaris,1.2,Petrol,2002,168707,2784,23,16.50198272745055,>100k,4,10y+,4,31920.5,False
VW,Polo,1.0,Petrol,2007,87490,5923,18,67.69916561892788,50-100k,3,10y+,4,26969.875,False
VW,Golf,1.2,Hybrid,1998,51758,6436,27,124.347926890529,50-100k,3,10y+,4,35342.375,False
Ford,Mondeo,1.6,Diesel,2001,42028,9947,24,236.67554963357762,20-50k,2,10y+,4,43916.0,False
VW,Passat,1.6,Diesel,1995,133103,3713,30,27.895689804136644,>100k,4,10y+,4,43699.5,False
VW,Golf,1.2,Diesel,2017,48000,20460,8,426.25,20-50k,2,6-10y,3,35342.375,False
Toyota,Yaris,1.4,Petrol,1986,130831,1410,39,10.777262269645574,>100k,4,10y+,4,31920.5,False
VW,Golf,1.6,Diesel,2010,75616,12382,15,163.74841303427846,50-100k,3,10y+,4,35342.375,False
Ford,Mondeo,1.4,Diesel,2008,109165,9406,17,86.1631475289699,>100k,4,10y+,4,43916.0,False
Toyota,Prius,1.4,Hybrid,2018,32925,36524,7,1109.3090356871678,20-50k,2,6-10y,3,49265.75,False
Porsche,718 Cayman,2.4,Petrol,2006,104103,14357,19,137.911491503607,>100k,4,10y+,4,73239.75,False
VW,Passat,2.0,Diesel,2010,85120,16157,15,189.81437969924812,50-100k,3,10y+,4,43699.5,False
VW,Golf,1.8,Diesel,1992,158571,2104,33,13.26850432929098,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.0,Petrol,1988,130357,1180,37,9.052064714591468,>100k,4,10y+,4,24653.0,False
VW,Polo,1.2,Petrol,1989,236303,571,36,2.4163891275184826,>100k,4,10y+,4,26969.875,False
Porsche,718 Cayman,2.0,Petrol,1996,143485,4959,29,34.56110394814789,>100k,4,10y+,4,73239.75,False
Toyota,Yaris,1.2,Hybrid,1999,152086,3141,26,20.652788553844534,>100k,4,10y+,4,31920.5,False
Porsche,718 Cayman,2.0,Petrol,2000,152074,6038,25,39.70435445901337,>100k,4,10y+,4,73239.75,False
VW,Passat,1.4,Diesel,1991,221537,1252,34,5.651426172603222,>100k,4,10y+,4,43699.5,False
Toyota,RAV4,2.2,Hybrid,1992,182905,3144,33,17.189251250649242,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,2.0,Hybrid,2005,63209,17888,20,282.9976743818127,50-100k,3,10y+,4,66286.875,False
VW,Golf,1.4,Diesel,2009,30689,14376,16,468.44146110984394,20-50k,2,10y+,4,35342.375,False
Toyota,RAV4,2.2,Petrol,2007,130722,10962,18,83.85734612383531,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.0,Hybrid,1995,241002,1312,30,5.443938224579049,>100k,4,10y+,4,49265.75,False
Ford,Mondeo,1.6,Diesel,1994,132970,3291,31,24.749943596299918,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,1.8,Hybrid,1999,63382,11362,26,179.26225111230318,50-100k,3,10y+,4,66286.875,False
VW,Polo,1.6,Diesel,2014,50182,16080,11,320.43362161731295,50-100k,3,10y+,4,26969.875,False
Ford,Focus,1.8,Petrol,1997,202270,2289,28,11.316557077174073,>100k,4,10y+,4,40657.0,False
Ford,Fiesta,1.2,Petrol,2019,24912,20949,6,840.9200385356455,20-50k,2,6-10y,3,24653.0,False
Ford,Focus,1.6,Petrol,2002,86691,7628,23,87.99067953997532,50-100k,3,10y+,4,40657.0,False
Ford,Focus,1.8,Petrol,1991,169666,2034,34,11.988259285891104,>100k,4,10y+,4,40657.0,False
VW,Polo,2.0,Petrol,2013,62413,14817,12,237.40246423020847,50-100k,3,10y+,4,26969.875,False
Ford,Mondeo,1.8,Petrol,1995,188960,2230,30,11.801439458086367,>100k,4,10y+,4,43916.0,False
VW,Passat,1.8,Diesel,2001,112982,6866,24,60.77074224212706,>100k,4,10y+,4,43699.5,False
Ford,Mondeo,1.8,Petrol,1995,198926,2044,30,10.275177704271941,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.4,Diesel,2010,96099,11833,15,123.13343531150167,50-100k,3,10y+,4,43916.0,False
Ford,Focus,1.8,Petrol,1989,175742,1690,36,9.616369450672009,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Petrol,1997,193354,2334,28,12.07112343163317,>100k,4,10y+,4,40657.0,False
Toyota,RAV4,1.8,Hybrid,2014,34719,36895,11,1062.6746162043837,20-50k,2,10y+,4,66286.875,False
Ford,Fiesta,1.4,Petrol,1986,152642,1021,39,6.688853657577862,>100k,4,10y+,4,24653.0,False
Toyota,RAV4,2.2,Hybrid,2014,69311,32837,11,473.7631833330928,50-100k,3,10y+,4,66286.875,False
BMW,X3,2.0,Diesel,2003,139894,7422,22,53.0544555163195,>100k,4,10y+,4,59511.625,False
Ford,Fiesta,1.0,Petrol,2011,76185,8150,14,106.9764389315482,50-100k,3,10y+,4,24653.0,False
VW,Polo,1.4,Petrol,1998,157315,2245,27,14.270730699551855,>100k,4,10y+,4,26969.875,False
Ford,Focus,1.8,Petrol,2008,88825,11889,17,133.84745285674077,50-100k,3,10y+,4,40657.0,False
Ford,Focus,2.0,Diesel,1999,171590,3776,26,22.005944402354448,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.0,Petrol,2000,59179,6354,25,107.36916811706855,50-100k,3,10y+,4,40657.0,False
Ford,Focus,1.0,Petrol,2009,73170,10557,16,144.28044280442805,50-100k,3,10y+,4,40657.0,False
Ford,Focus,1.4,Petrol,1997,73219,5610,28,76.61945669839797,50-100k,3,10y+,4,40657.0,False
Toyota,Yaris,1.4,Hybrid,1997,157414,2841,28,18.047949991741525,>100k,4,10y+,4,31920.5,False
Ford,Focus,2.0,Diesel,2011,47539,21139,14,444.6664843602095,20-50k,2,10y+,4,40657.0,False
Toyota,Yaris,1.4,Petrol,2021,16447,31368,4,1907.2171216635254,<20k,1,3-5y,2,31920.5,False
Porsche,911,3.5,Petrol,2000,145613,14852,25,101.99638768516547,>100k,4,10y+,4,123087.75,False
Ford,Focus,1.8,Petrol,1998,143438,4029,27,28.088790975892024,>100k,4,10y+,4,40657.0,False
Toyota,Yaris,1.0,Hybrid,2009,100296,8357,16,83.32336284597591,>100k,4,10y+,4,31920.5,False
VW,Polo,1.2,Diesel,1989,272824,427,36,1.565111573761839,>100k,4,10y+,4,26969.875,False
VW,Golf,1.8,Diesel,2009,46817,14808,16,316.2953627955657,20-50k,2,10y+,4,35342.375,False
Toyota,Prius,1.8,Hybrid,2013,65527,24241,12,369.93910906954386,50-100k,3,10y+,4,49265.75,False
Ford,Mondeo,1.4,Diesel,2006,69173,10929,19,157.99517152646263,50-100k,3,10y+,4,43916.0,False
Toyota,Prius,1.8,Hybrid,2005,19435,18787,20,966.6580910728069,<20k,1,10y+,4,49265.75,False
Toyota,Yaris,1.4,Petrol,2009,106605,7866,16,73.7864077669903,>100k,4,10y+,4,31920.5,False
BMW,M5,4.4,Petrol,2013,38111,71890,12,1886.332030122537,20-50k,2,10y+,4,134836.0,False
Ford,Fiesta,1.2,Petrol,1988,257384,428,37,1.662885027818357,>100k,4,10y+,4,24653.0,False
Toyota,RAV4,1.8,Hybrid,2002,145700,7564,23,51.91489361702128,>100k,4,10y+,4,66286.875,False
Ford,Mondeo,1.4,Diesel,2009,119949,9265,16,77.24116082668468,>100k,4,10y+,4,43916.0,False
Porsche,718 Cayman,2.4,Petrol,2014,50525,35292,11,698.5056902523503,50-100k,3,10y+,4,73239.75,False
Toyota,Yaris,1.0,Petrol,2022,6766,29827,3,4408.3653561927285,<20k,1,3-5y,2,31920.5,False
Ford,Fiesta,1.0,Petrol,2013,56273,10620,12,188.72283333037157,50-100k,3,10y+,4,24653.0,False
VW,Polo,1.6,Petrol,2006,157375,4090,19,25.988880063542496,>100k,4,10y+,4,26969.875,False
Ford,Fiesta,1.0,Petrol,1999,222969,1117,26,5.009665020697945,>100k,4,10y+,4,24653.0,False
Ford,Mondeo,1.6,Diesel,2005,124677,7314,20,58.66358670805361,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.4,Petrol,2018,32339,20289,7,627.384891307709,20-50k,2,6-10y,3,24653.0,False
Ford,Mondeo,1.8,Hybrid,2001,133939,6314,24,47.14086263149643,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,2.0,Petrol,2011,31888,26975,14,845.9295032614149,20-50k,2,10y+,4,66286.875,False
BMW,M5,4.0,Petrol,2005,80895,30527,20,377.36572099635333,50-100k,3,10y+,4,134836.0,False
Toyota,Prius,1.0,Hybrid,2016,41515,25676,9,618.4752499096712,20-50k,2,6-10y,3,49265.75,False
Ford,Fiesta,1.0,Petrol,2017,35274,15769,8,447.04314792765206,20-50k,2,6-10y,3,24653.0,False
VW,Golf,1.6,Hybrid,1990,267818,750,35,2.8004092331359356,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.2,Petrol,2019,31477,20179,6,641.071258379134,20-50k,2,6-10y,3,24653.0,False
Ford,Fiesta,1.4,Diesel,2015,29598,17720,10,598.6891006149065,20-50k,2,6-10y,3,24653.0,False
Toyota,RAV4,1.8,Hybrid,1998,112030,7542,27,67.32125323574043,>100k,4,10y+,4,66286.875,False
VW,Golf,1.2,Diesel,2013,67385,13842,12,205.41663574979594,50-100k,3,10y+,4,35342.375,False
BMW,X3,3.0,Diesel,2017,55945,42462,8,758.9954419519171,50-100k,3,6-10y,3,59511.625,False
Ford,Focus,1.8,Petrol,2001,202184,2991,24,14.793455466307918,>100k,4,10y+,4,40657.0,False
VW,Passat,1.6,Diesel,2000,184228,3392,25,18.411967779056386,>100k,4,10y+,4,43699.5,False
Ford,Focus,2.0,Petrol,2001,119081,6285,24,52.77920071212032,>100k,4,10y+,4,40657.0,False
VW,Polo,2.0,Petrol,2011,68459,12462,14,182.03596313121722,50-100k,3,10y+,4,26969.875,False
VW,Passat,1.4,Diesel,1988,248096,804,37,3.240681026699342,>100k,4,10y+,4,43699.5,False
VW,Polo,1.0,Diesel,2001,93855,3984,24,42.44845772734537,50-100k,3,10y+,4,26969.875,False
VW,Polo,1.6,Petrol,2001,164425,2763,24,16.80401398814049,>100k,4,10y+,4,26969.875,False
BMW,M5,4.0,Petrol,1991,196114,4805,34,24.50105550853075,>100k,4,10y+,4,134836.0,False
Ford,Focus,1.0,Diesel,1995,102626,3540,30,34.494182760703914,>100k,4,10y+,4,40657.0,False
Toyota,RAV4,2.2,Hybrid,1987,158923,2759,38,17.360608596615972,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.4,Hybrid,2018,24330,38361,7,1576.695437731196,20-50k,2,6-10y,3,49265.75,False
Ford,Focus,1.0,Hybrid,2004,117251,6606,21,56.34067086847873,>100k,4,10y+,4,40657.0,False
Ford,Fiesta,1.0,Petrol,1999,171487,1755,26,10.234011907608156,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.0,Hybrid,2015,64234,16016,10,249.33835663355856,50-100k,3,6-10y,3,31920.5,False
VW,Golf,1.2,Hybrid,1995,224797,1348,30,5.996521305889313,>100k,4,10y+,4,35342.375,False
VW,Passat,1.4,Diesel,2018,20406,34595,7,1695.334705478781,20-50k,2,6-10y,3,43699.5,False
VW,Golf,1.8,Petrol,2006,117624,7068,19,60.0897775964089,>100k,4,10y+,4,35342.375,False
Toyota,Prius,1.0,Hybrid,1991,303866,557,34,1.833044828970665,>100k,4,10y+,4,49265.75,False
Ford,Focus,2.0,Petrol,1993,188625,2082,32,11.037773359840955,>100k,4,10y+,4,40657.0,False
Ford,Mondeo,1.4,Diesel,1996,115248,4037,29,35.028807441343886,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.6,Diesel,1999,202546,2559,26,12.63416705341009,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.4,Hybrid,2008,102407,9109,17,88.94899762711533,>100k,4,10y+,4,31920.5,False
BMW,Z4,3.0,Petrol,2011,105078,18391,14,175.02236433887208,>100k,4,10y+,4,53698.375,False
Ford,Fiesta,1.4,Petrol,1999,169145,2118,26,12.521800821780129,>100k,4,10y+,4,24653.0,False
VW,Polo,1.2,Petrol,2016,65545,13734,9,209.53543367152338,50-100k,3,6-10y,3,26969.875,False
Toyota,Yaris,1.0,Hybrid,1994,82538,3490,31,42.28355424168262,50-100k,3,10y+,4,31920.5,False
Ford,Fiesta,1.0,Petrol,2002,217939,1428,23,6.55229215514433,>100k,4,10y+,4,24653.0,False
Ford,Focus,1.6,Petrol,1990,186662,1551,35,8.309136299836068,>100k,4,10y+,4,40657.0,False
VW,Golf,1.6,Diesel,2017,23489,27290,8,1161.8204265826557,20-50k,2,6-10y,3,35342.375,False
VW,Passat,1.6,Diesel,2008,86235,12549,17,145.52096016698556,50-100k,3,10y+,4,43699.5,False
Toyota,Prius,1.8,Hybrid,2009,124358,12157,16,97.75808552726805,>100k,4,10y+,4,49265.75,False
Toyota,Yaris,1.0,Hybrid,2014,72780,14155,11,194.4902445726848,50-100k,3,10y+,4,31920.5,False
Ford,Focus,1.6,Hybrid,2005,123136,8537,20,69.32984667359668,>100k,4,10y+,4,40657.0,False
BMW,M5,4.4,Petrol,2004,103135,25549,21,247.7238570805255,>100k,4,10y+,4,134836.0,False
Toyota,Prius,1.4,Hybrid,2013,39453,25182,12,638.2784579119458,20-50k,2,10y+,4,49265.75,False
VW,Polo,1.4,Petrol,1994,263211,671,31,2.5492855541751673,>100k,4,10y+,4,26969.875,False
Ford,Focus,1.6,Hybrid,1995,132441,4075,30,30.768417635022388,>100k,4,10y+,4,40657.0,False
VW,Polo,1.4,Diesel,1999,111221,3631,26,32.64671240143498,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.4,Hybrid,2022,4657,55656,3,11951.041442989048,<20k,1,3-5y,2,49265.75,True
Porsche,Cayenne,2.6,Petrol,1994,303557,1396,31,4.5988068138768,>100k,4,10y+,4,104718.5,False
VW,Golf,1.8,Diesel,1999,126839,4334,26,34.169301240154844,>100k,4,10y+,4,35342.375,False
VW,Passat,1.6,Diesel,2009,69974,14997,16,214.32246262897647,50-100k,3,10y+,4,43699.5,False
Ford,Mondeo,1.8,Diesel,2009,93021,12833,16,137.95809548381547,50-100k,3,10y+,4,43916.0,False
Ford,Mondeo,1.8,Diesel,2004,216710,3339,21,15.407687693230583,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.2,Petrol,2001,78215,4520,24,57.78942658057917,50-100k,3,10y+,4,24653.0,False
VW,Passat,1.6,Diesel,2014,62133,22040,11,354.72293306294563,50-100k,3,10y+,4,43699.5,False
Ford,Focus,1.4,Diesel,1992,220550,1290,33,5.849013829063704,>100k,4,10y+,4,40657.0,False
Toyota,Prius,1.8,Hybrid,2016,54698,31753,9,580.5148268675272,50-100k,3,6-10y,3,49265.75,False
Toyota,Yaris,1.2,Petrol,2019,29118,23685,6,813.4143828559654,20-50k,2,6-10y,3,31920.5,False
Toyota,Prius,1.0,Hybrid,2015,69165,20153,10,291.3756957998988,50-100k,3,6-10y,3,49265.75,False
Ford,Fiesta,1.2,Petrol,2000,88595,3934,25,44.40431175574243,50-100k,3,10y+,4,24653.0,False
Ford,Focus,1.6,Petrol,2000,200341,2681,25,13.382183377341631,>100k,4,10y+,4,40657.0,False
VW,Passat,1.4,Petrol,1999,101796,5486,26,53.892097921332855,>100k,4,10y+,4,43699.5,False
VW,Passat,1.6,Diesel,1998,120907,4989,27,41.26311958778235,>100k,4,10y+,4,43699.5,False
BMW,M5,4.4,Petrol,1998,200013,7766,27,38.82747621404609,>100k,4,10y+,4,134836.0,False
BMW,Z4,2.0,Petrol,2007,91581,12688,18,138.54402113975607,50-100k,3,10y+,4,53698.375,False
VW,Passat,1.4,Diesel,2017,24848,31574,8,1270.685769478429,20-50k,2,6-10y,3,43699.5,False
VW,Polo,1.6,Petrol,2016,31065,19626,9,631.7720907774022,20-50k,2,6-10y,3,26969.875,False
VW,Passat,1.6,Diesel,2020,13391,43897,5,3278.0972294824883,<20k,1,3-5y,2,43699.5,True
VW,Passat,2.0,Petrol,1997,207652,2408,28,11.596324620037372,>100k,4,10y+,4,43699.5,False
BMW,Z4,2.0,Petrol,2019,21002,44233,6,2106.1327492619753,20-50k,2,6-10y,3,53698.375,False
Toyota,Yaris,1.4,Petrol,1991,185015,1256,34,6.788638759019539,>100k,4,10y+,4,31920.5,False
Porsche,911,2.2,Petrol,2007,37222,40524,18,1088.7109773789693,20-50k,2,10y+,4,123087.75,False
BMW,Z4,2.0,Petrol,1984,202416,1118,41,5.52327879219034,>100k,4,10y+,4,53698.375,False
Toyota,RAV4,1.8,Hybrid,2012,71153,25676,13,360.85618315461045,50-100k,3,10y+,4,66286.875,False
Porsche,911,2.6,Petrol,2007,106313,27718,18,260.7207020778268,>100k,4,10y+,4,123087.75,False
Toyota,RAV4,2.0,Petrol,1995,131062,4683,30,35.73118066258717,>100k,4,10y+,4,66286.875,False
Ford,Focus,1.6,Petrol,1987,178924,1357,38,7.584225704768505,>100k,4,10y+,4,40657.0,False
BMW,M5,4.4,Petrol,1997,151138,11017,28,72.8936468657783,>100k,4,10y+,4,134836.0,False
Ford,Fiesta,1.2,Petrol,2013,68165,10768,12,157.9696325093523,50-100k,3,10y+,4,24653.0,False
Toyota,Prius,1.8,Hybrid,2013,70822,23403,12,330.4481658241789,50-100k,3,10y+,4,49265.75,False
Toyota,Prius,1.0,Hybrid,1986,211613,939,39,4.437345531701738,>100k,4,10y+,4,49265.75,False
Toyota,Prius,1.8,Hybrid,1995,187481,2840,30,15.148201684437357,>100k,4,10y+,4,49265.75,False
VW,Passat,2.0,Diesel,2013,84654,19799,12,233.88144683062822,50-100k,3,10y+,4,43699.5,False
Toyota,RAV4,2.0,Hybrid,1999,121346,7915,26,65.22670710200583,>100k,4,10y+,4,66286.875,False
BMW,X3,2.4,Diesel,1999,184447,4294,26,23.280400331802632,>100k,4,10y+,4,59511.625,False
Toyota,Prius,1.0,Hybrid,1994,80788,4592,31,56.8401247710056,50-100k,3,10y+,4,49265.75,False
Porsche,718 Cayman,2.0,Petrol,2007,126144,11850,18,93.94025875190259,>100k,4,10y+,4,73239.75,False
VW,Golf,1.8,Petrol,2006,131300,6356,19,48.4082254379284,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.4,Petrol,2013,49596,13105,12,264.2350189531414,20-50k,2,10y+,4,24653.0,False
Toyota,Yaris,1.0,Petrol,2013,90912,9731,12,107.03757479760647,50-100k,3,10y+,4,31920.5,False
Ford,Fiesta,1.2,Diesel,1995,157356,1740,30,11.057728971249905,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.2,Hybrid,2011,120881,8962,14,74.13902929327189,>100k,4,10y+,4,31920.5,False
BMW,Z4,2.2,Petrol,2013,61609,24358,12,395.3643136554724,50-100k,3,10y+,4,53698.375,False
Porsche,718 Cayman,2.4,Petrol,2011,80742,23683,14,293.31698496445466,50-100k,3,10y+,4,73239.75,False
VW,Passat,1.6,Diesel,2001,168776,4137,24,24.511778925913635,>100k,4,10y+,4,43699.5,False
VW,Golf,1.6,Petrol,2022,8471,39337,3,4643.725652225239,<20k,1,3-5y,2,35342.375,True
VW,Passat,1.8,Petrol,1994,172251,2544,31,14.769145026734241,>100k,4,10y+,4,43699.5,False
VW,Polo,1.6,Petrol,1998,164814,2255,27,13.682090113703934,>100k,4,10y+,4,26969.875,False
Ford,Mondeo,1.4,Diesel,2014,33889,23233,11,685.5616866829944,20-50k,2,10y+,4,43916.0,False
Toyota,Prius,1.8,Hybrid,2017,35669,38126,8,1068.883344080294,20-50k,2,6-10y,3,49265.75,False
Toyota,Prius,1.8,Hybrid,2000,94273,8357,25,88.646802371835,50-100k,3,10y+,4,49265.75,False
BMW,X3,2.4,Diesel,1998,193795,3703,27,19.107820119198124,>100k,4,10y+,4,59511.625,False
BMW,M5,5.0,Petrol,2007,88938,36862,18,414.4685061503519,50-100k,3,10y+,4,134836.0,False
Ford,Focus,1.8,Petrol,2020,18782,41142,5,2190.5015440315196,<20k,1,3-5y,2,40657.0,True
BMW,Z4,3.0,Petrol,2010,68167,22307,15,327.240453591914,50-100k,3,10y+,4,53698.375,False
VW,Polo,2.0,Petrol,2008,58218,10908,17,187.36473255694114,50-100k,3,10y+,4,26969.875,False
Toyota,RAV4,2.0,Petrol,2007,104608,12760,18,121.97919853166105,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.4,Hybrid,2018,30709,36995,7,1204.6956918167314,20-50k,2,6-10y,3,49265.75,False
VW,Passat,2.0,Diesel,2014,39860,28320,11,710.4867034621175,20-50k,2,10y+,4,43699.5,False
VW,Golf,1.8,Diesel,2011,72073,14379,14,199.5060563595244,50-100k,3,10y+,4,35342.375,False
BMW,X3,2.4,Diesel,2019,14853,55241,6,3719.181310173029,<20k,1,6-10y,3,59511.625,False
VW,Polo,1.4,Petrol,1994,259938,692,31,2.6621732874762443,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,1997,174169,3639,28,20.893499991387674,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.2,Hybrid,2001,117537,9767,24,83.09723746564912,>100k,4,10y+,4,66286.875,False
VW,Passat,1.8,Diesel,2016,17037,34969,9,2052.5327228972237,<20k,1,6-10y,3,43699.5,False
BMW,M5,5.0,Petrol,2001,125046,18887,24,151.04041712649743,>100k,4,10y+,4,134836.0,False
BMW,Z4,3.0,Petrol,2015,58953,33064,10,560.8535613115532,50-100k,3,6-10y,3,53698.375,False
Toyota,Prius,1.8,Hybrid,2015,62777,28202,10,449.2409640473422,50-100k,3,6-10y,3,49265.75,False
Ford,Focus,1.6,Diesel,2000,94369,6637,25,70.3302991448463,50-100k,3,10y+,4,40657.0,False
VW,Passat,1.6,Diesel,1997,148511,3749,28,25.243921325693048,>100k,4,10y+,4,43699.5,False
VW,Passat,1.8,Petrol,1990,168785,2007,35,11.890867079420564,>100k,4,10y+,4,43699.5,False
Ford,Mondeo,1.4,Petrol,2001,98881,6061,24,61.295901133685945,50-100k,3,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,2010,61277,10680,15,174.29051683339588,50-100k,3,10y+,4,31920.5,False
VW,Polo,1.0,Petrol,2014,61496,11266,11,183.19890724599972,50-100k,3,10y+,4,26969.875,False
VW,Passat,1.8,Diesel,1997,192391,2744,28,14.262621432395488,>100k,4,10y+,4,43699.5,False
BMW,M5,4.4,Petrol,2009,44687,52925,16,1184.3489157920649,20-50k,2,10y+,4,134836.0,False
BMW,M5,4.4,Petrol,2004,69193,32430,21,468.68902923706156,50-100k,3,10y+,4,134836.0,False
VW,Golf,1.8,Petrol,1993,218788,1271,32,5.809276559957584,>100k,4,10y+,4,35342.375,False
VW,Golf,2.0,Diesel,1993,70508,4613,32,65.42519997730754,50-100k,3,10y+,4,35342.375,False
Ford,Mondeo,1.8,Diesel,2004,108737,8195,21,75.36533102807692,>100k,4,10y+,4,43916.0,False
Toyota,RAV4,2.0,Hybrid,2010,90897,20661,15,227.30123106373145,50-100k,3,10y+,4,66286.875,False
Ford,Mondeo,1.8,Diesel,1991,211867,1466,34,6.919435306111853,>100k,4,10y+,4,43916.0,False
Ford,Fiesta,1.2,Petrol,2014,33128,14321,11,432.29292441439264,20-50k,2,10y+,4,24653.0,False
VW,Passat,1.8,Diesel,2007,88365,12266,18,138.81061506252476,50-100k,3,10y+,4,43699.5,False
VW,Polo,1.6,Petrol,2008,106734,6966,17,65.26505143628086,>100k,4,10y+,4,26969.875,False
Ford,Mondeo,1.8,Diesel,2012,45995,21444,13,466.22458962930756,20-50k,2,10y+,4,43916.0,False
Toyota,Yaris,1.4,Hybrid,2013,60209,17025,12,282.7650351276387,50-100k,3,10y+,4,31920.5,False
VW,Passat,1.6,Diesel,2009,131901,9534,16,72.28148384015283,>100k,4,10y+,4,43699.5,False
VW,Passat,2.0,Diesel,2005,128248,8402,20,65.5136922213212,>100k,4,10y+,4,43699.5,False
VW,Polo,2.0,Petrol,1997,232738,1299,28,5.581383358110837,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.0,Hybrid,2015,56224,21927,10,389.99359704040984,50-100k,3,6-10y,3,49265.75,False
Ford,Mondeo,1.6,Diesel,1989,207929,1252,36,6.0212861120863375,>100k,4,10y+,4,43916.0,False
BMW,X3,2.4,Diesel,2002,75503,12283,23,162.68227752539633,50-100k,3,10y+,4,59511.625,False
Ford,Mondeo,1.4,Diesel,2008,81637,11473,17,140.5367664171883,50-100k,3,10y+,4,43916.0,False
VW,Polo,1.2,Petrol,2011,114388,6957,14,60.819316711543166,>100k,4,10y+,4,26969.875,False
VW,Golf,1.8,Petrol,1997,239204,1378,28,5.760773231216869,>100k,4,10y+,4,35342.375,False
VW,Passat,2.0,Petrol,2010,110008,12844,15,116.75514508035779,>100k,4,10y+,4,43699.5,False
Ford,Focus,2.0,Petrol,1997,81612,6331,28,77.57437631720826,50-100k,3,10y+,4,40657.0,False
VW,Polo,1.4,Petrol,2006,139018,4443,19,31.95989008617589,>100k,4,10y+,4,26969.875,False
Ford,Focus,2.0,Diesel,1997,158933,3675,28,23.1229511806862,>100k,4,10y+,4,40657.0,False
VW,Polo,1.4,Petrol,2011,69098,10382,14,150.2503690410721,50-100k,3,10y+,4,26969.875,False
VW,Passat,1.8,Petrol,2016,44048,28508,9,647.2030512168543,20-50k,2,6-10y,3,43699.5,False
VW,Golf,1.4,Petrol,1999,190035,2157,26,11.350540689872918,>100k,4,10y+,4,35342.375,False
VW,Polo,1.4,Petrol,2015,26933,17585,10,652.9164964912932,20-50k,2,6-10y,3,26969.875,False
Toyota,RAV4,1.8,Petrol,1988,283865,725,37,2.554030965423705,>100k,4,10y+,4,66286.875,False
